id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
4702,"Dibasuh bersih beras ditanak,
Pucuk gelugur si paku tanjung,
Peluk kasih dimanja anak,
Salah ditegur betul disanjung.",Moderate,No nature elements,9.75,ABAB,4
4703,"Cincin suasa si dara Laila,
Sarung selesa di jari Uda,
Tika puasa godaan menggila,
Air paip serasa krim soda.",Moderate,No nature elements,9.0,ABAB,4
4704,"Ikan di tebat ikan bersisik,
Lampam jawa jerat di bubu:
Redup mata cinta berbisik,
Getar jiwa kasih dicumbu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4705,"Ikan tilan hilir ke muara,
Senja remang malam menanti,
Andailah bulan bisa bicara,
Pungguk terbang cari pengganti.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4706,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Berganding timba dengan si tali,
Timba tidak mencarinya perigi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4707,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Rela diuji sebagai lelaki sejati,
Bagi wanita sebagai serikandi.",Moderate,Syllable count per line is not in the range of 8-12,11.0,ABAB,4
4708,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Hidup kita lawannya mati,
Tiada yang akan kekal abadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4709,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian penentu jatinya diri,
Akan diuji selagi tak mati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4710,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian selalunya menguji di hati,
Selalu diuji tanda Allah Mengasihi.",Moderate,Syllable count per line is not in the range of 8-12,11.0,ABAB,4
4711,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian menentukan kemampuannya diri,
Setiap yang datang mesti dihadapi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4712,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian menentukan barangan berkualiti,
Berhati takut terbeli barangan kodi.",Moderate,Syllable count per line is not in the range of 8-12,11.25,ABAB,4
4713,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ketentuan hidup pastinya mati,
Moga damai di negeri abadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4714,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian datang silih berganti,
Buruk dan baik kadang terjadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4715,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Setiap musibah kasihnya Ilahi,
Sabar dan redha sematkan dihati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4716,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Lenyaplah riang duka menanti,
Reda ujian walau senadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4717,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Lenyaplah riang kelamlah nanti,
Apa yang kurang takdir Ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4718,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Walaupun dugaan silih berganti,
Kejayaan tetap muncul pasti.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4719,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian cobaan menduga setiap hari,
Kudrat dan Irodat dariNya Ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4720,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Kasih dan sayang Allah berkati,
Reda sebarang ujian terjadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4721,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Mati itu memang sudah pasti,
Sementara hidup taburlah budi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4722,"Poei kodai naik lori balak,
Singgah sebentar ke stesen minyak;
Memang benar tu mama yatt,
Semua nya ada di uji allah.",Poor,Word count per line is not in the range of 4-5; Rhyme doesn't follow ABAB or AAAA pattern; No nature elements,9.0,Other,4
4723,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Usah dikesal takdir Ilahi,
Ujian datang hikmah menanti.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4724,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Dugaan datang silih berganti,
Dalam rupa bagaimana tidak ketahui.",Moderate,Syllable count per line is not in the range of 8-12,10.25,ABAB,4
4725,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Setiap ujian dari Ilahi,
Kita tabah juga reda di hati.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4726,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Siang untuk mencari rezeki,
Bila malam mengabdikan diri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4727,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Begitulah alam semula jadi,
Tiap-tiap yang hidup akan mati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4728,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Hidup penuh ranjau dan duri,
Allah menguji ketabahan hati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4729,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Sabar dan redha tawaqal dihati,
Iman dan taqwa bekalan yang abadi.",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
4730,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Redha ku terima ketentuan Illahi,
Sentiasa pasrah muhasabah diri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4731,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Lumrahnya hidup cabaran menanti,
Selagi berdenyut jantung dan nadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4732,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Yang pergi tetap pergi,
Yang hilang akan berganti.",Moderate,Syllable count per line is not in the range of 8-12,8.5,ABAB,4
4733,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Segala yang datang kehendak Ilahi,
Tiada siapa boleh atasi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4734,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Redha selalu takdir Ilahi,
Pasti hidup tenang disanubari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4735,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Suka dan duka silih berganti,
Sabar dan redho ujian ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4736,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Yang datang dan pergi,
Hidup kita tiada abadi.",Moderate,Syllable count per line is not in the range of 8-12,8.5,ABAB,4
4737,"Langit mendung awan kelabu,
Siang malam menghantui diriku;
Bulan December hatiku pilu,
Redha segala apa yang berlaku.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4738,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Cobaan kata Ajis Sudin dan Ramli,
Kini hanya tinggal kenangan abadi.",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
4739,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Perginye dia ketentuan illahi,
Biarlah terus menjdi kenangan abadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4740,"Al kesah riwayat Pak Pandir,
Di cerita orang waktu pagi;
Jangan terbiasa menyalahkan takdir,
Bencana menimpa muhasabahlah diri",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,10.75,ABAB,4
4741,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Setiap bencana yang telah terjadi,
Mungkin ada hikmahnya yang menanti.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4742,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian yang datang sudah pasti,
Kesabaran dihati harus disemadi.",Moderate,Syllable count per line is not in the range of 8-12,10.25,ABAB,4
4743,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Hati yang walang usah diratapi,
Ujian Allah redha dihati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4744,"Luput siang malam berganti,
Cahaya terang gelap menanti;
Biarlah ujian Allah bersilih ganti,
Kita kuat dan tabah apanya segala ketentuanNya nanti.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,11.75,ABAB,4
4745,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Suka dan duka berselang seli,
Reda dan akur ketentuan Ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4746,"Luputlah siang malam berganti,
Cahaya terang gelap menanti;
Kasihnya ibu tiada pengganti,
Tenanglah ibu menghadap ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4747,"Liputi siang malam berganti,
Cahaya terang gelap berganti;
Sunguh malang diriku ini,
Kasih hatiku lari pergi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4748,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Terasa sayu pilu di hati,
Mendengar berita perginya insan seni.",Moderate,Syllable count per line is not in the range of 8-12,10.5,ABAB,4
4749,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Di wajah riang memujuk hati,
Redha sebarang apa terjadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4750,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Ujian tiba tanpa henti,
Terima sahaja takdir Ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4751,"Luput siang malam berganti,
Cahaya terang gelap menjadi;
Bermacam dugaan Allah menguji,
Pasrah redha takdir ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4752,"Tenangnya air di Kali,
Setenang hati ku ini;
Petang ini hujan lebat sekali,
Moga lepas berhenti hujan awan kan cerah kembali.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,10.75,ABAB,4
4753,"Hujan rahmat membasahi bumi,
Kadang mendung hujan tak jadi;
Ku serah diri ku pada Mu Ilahi,
Sentiasa dibawah payung lindungan Ya Rabbi.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,11.25,ABAB,4
4754,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Sediakan bekal sebelum mati,
Disanalah yang kekal abadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4755,"Luput siang malam berganti,
Cahaya terang gelap menjadi;
Bila panas hujan di nanti,
Di musim tengkujuh ni waspadalah diri.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,10.0,ABAB,4
4756,"Luputlah siang malam berganti,
Cahaya terang gelap menjadi;
Di dalam bayang kenali hati,
Atasi kurang dengan abadi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4757,"Luput siang malam berganti,
Cahaya terang gelap menjadi;
Dugaan datang berulang-kali,
Sabar tenang tabah hadapi.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
4758,"Terang bulan bagai diukir,
Tiupan angin ayunan buaian;
Susah senang senyuman dibibir,
Tabah tempuhi kehidupan hari kemudian.",Moderate,Syllable count per line is not in the range of 8-12,10.0,ABAB,4
4759,"Terang bulan bagai diukir,
Tupai mengusik bunga durian;
Usah ditelan fikiran fakir,
Menjadi fasiq dalam sangkaan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4760,"Umpan cacing mengail ikan,
Kail diipacak di tepian sampan;
Positif negatif perlu difikirkan,
Saling melengkapi di dalam kehidupan.",Moderate,Syllable count per line is not in the range of 8-12,10.5,ABAB,4
4761,"Di sebalik ranting terang rembulan,
Cahaya menerangi seluruhnya alam;
Sikap positif menjadi bualan,
Negatif ibarat kegelapannya malam.",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
4762,"Galah di pintu menimpa bangku,
Tandanya lama biar sandarnya;
Allah penentu apa berlaku,
Reda terima besar ganjar-Nya.",Moderate,No nature elements,9.75,ABAB,4
4763,"Bila terantuk baru terngadah,
Perbahasa melayu boleh diguna;
Sudah terkena tanggunglah padah,
Sesal kemudian tidak berguna.",Moderate,No nature elements,10.5,ABAB,4
4764,"Pedasnya lada tidak terperi,
Petai sepapan di pohon hulu;
Ubah minda siapkan diri,
Maju hadapan lupakan yang lalu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4765,"Makan nasi di musim hujan,
Nasi dimakan beralaskan rotan;
Hidup mesti diteruskan,
Walau badai datang tak disangkakan.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4766,"Tanpa semua siapalah kita,
Pangkat bukan pandangannya taraf;
Jika positif dan negatif tiada,
Tiadakan lengkap sebuah geraf",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4767,"Banyak kelkatu di pokok papaya,
Menuju sekiat terbang ke sana;
Fikir itu pelita jaya,
Nanti berbuat jadi sempurna.",Moderate,No nature elements,9.75,ABAB,4
4768,"Encik Latif memakan bubur,
Bubur dimakan di pekan Trolak;
Positif berlambangkan tanda campur,
Negatif pula bermaksudnya tolak.",Moderate,No nature elements,10.25,ABAB,4
4769,"Seri pagi bernyanyi ketitir,
Sayang tempua hingap di dahan;
Telah puas aku berfikir,
Sudah begitu ketentuan Tuhan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4770,"Pak Mat tempeh jual rojak,
Minah karen duduk di tembok;
Mengapa ramai yang suka merajuk,
Silaturrahim perlu dipupuk.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,9.25,ABAB,4
4771,"Pohon dedalu di atas daik,
Pohon pedada di hujung taman;
Kita perlu bersangka baik,
Kunci kepada kekuatan iman.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4772,"Burung Nuri terbang tinggi,
Hinggap di dahan mati;
Hidup ini mesti berhati-hati,
Agar tidak menyesal nanti.",Moderate,Syllable count per line is not in the range of 8-12,8.75,ABAB,4
4773,"Bersama bonda membawa beras,
Jumpa mertua membeli benang;
Waktu muda bekerja keras,
Bila tua hidup senang.",Moderate,Syllable count per line is not in the range of 8-12,8.75,ABAB,4
4774,"Terang bulan bagai diukir,
Tupai mengusik bunga durian;
Jika berjanji usah mungkir,
Padah nanti terima balasan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4775,"Dentum guruh bingit guntur,
Dahan sekah tanah rekah,
Andai buluh tersalah lentur,
Rebung patah ruas pecah.",Moderate,Syllable count per line is not in the range of 8-12,8.0,ABAB,4
4776,"Hutang lupa saling mengingatkan,
Hutang salah saling memaafkan,
Hutang jahil kita belajar,
Hutang pandai kita mengajar.",Moderate,Rhyme doesn't follow ABAB or AAAA pattern,9.25,Other,4
4777,"Cahaya terang sinar mentari,
Ranting berduri lekat di songket,
Di padang orang kita berlari,
Di padang sendiri kita berjengket.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4778,"Daun gugur luruh ke tanah,
Buah dicicah sambal colek,
Andai ditegur usah melatah
Di cermin pecah usah bersolek.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4779,"Gelita malam cahaya pelita,
Lena terlelap dek keasyikan,
Bagai nilam batu permata,
Indah gemerlap jadi sebutan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4780,"Masak gulai ikan seludu,
Ampai bersama si kacang bendi ,
kalau jauh terasa rindu ,
Tataplah gambar bawak ke mimpi.",Moderate,Word count per line is not in the range of 4-5; Rhyme doesn't follow ABAB or AAAA pattern,9.25,Other,4
4781,"Berbisik lembut pada rembulan
Mngapa kah masih tercegat di situ
Dh lama pungguk rindu kan bulan
Sampai kapan akan bersatu",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4782,"Lelah berjalan air diteguk,
Rimbun meranti buat berteduh,
Andai bulan dirindui pungguk,
Usah menanti di dahan rapuh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4783,"Bunga kertas indah warna,
Rimbun bunga musim kemarau,
Otak cerdas akal di guna,
Andai ditanya diambil hirau.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
