id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
4926,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Apalah sangat kita berbudi,
Wang dan emas dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4927,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Biar hidup banyak berbudi,
Akan sentiasa dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4928,"Marilah kita menanam padi,
Padi ditanam didalam bendang;
Jika kita menabur budi,
Tidak perlu balasan orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4929,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Hidup kita mesti berbudi,
Moga kita mati dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4930,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Hidup kalau selalu berbudi,
Dihormati orang selalu dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4931,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Puas sudah menabur budi,
Rupa juga dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4932,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Hidup kita selalu berbudi,
Kemana pergi dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4933,"Semua orang menanam padi,
Aku seorang menanam ubi;
Kalau kita sering berbudi,
Allah akan memberi rezeki.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4934,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Rajinlah kita menabur budi,
Hidup tenteram orang memandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4935,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Selagi hidup biarlah berbudi,
Budi yang baik sentiasa dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4936,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Ikhlas tiada dalam berbudi,
Harap balasan juga dipandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4937,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Berbaktilah pada yang sudi,
Semoga hidupmu mnjadi cemerlang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4938,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Sungguh indahnya hidup berbudi,
Kemana pergi sentiasa dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4939,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Ikhlas hati menabur budi,
Jangan mengharap pujian orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4940,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Carilah teman berhati-hati,
Agar kita tidak menyesal nanti.",Moderate,Word count per line is not in the range of 4-5; Rhyme doesn't follow ABAB or AAAA pattern,10.0,Other,4
4941,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Dalam kehidupan perlu berbudi,
Agar tidak dibenci orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4942,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kalau kita sentiasa berbudi,
Pasti senang di masa mendatang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4943,"Mari kita menanam padi,
Padi ditanam di dalam bendang,
Hidup biar berbudi,
Budi pula dipandang orang.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,8.5,ABAB,4
4944,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Selama hidup biar berbudi,
Kelak nanti dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4945,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Kita hidup biarlah bebudi,
Barulah jasa dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4946,"Marilah kita menanam padi,
Padi ditanam di dalam lading;
Zaman dahulu memandang budi,
Zaman kini emas juga di pandang orang.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,10.75,ABAB,4
4947,"Marilah kita menanam padi,
Padi ditanam di dalam ladang;
Kepada tanah kita berbudi,
Hasilnya tidak pernah berkurang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4948,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Masa hidup kita berbudi,
Bila mati sentiasa dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4949,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Apa guna kita berbudi,
Jika tidak dikasihi orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4950,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Hidup biar bebudi,
Kemana pergi dikenang orang.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,9.0,ABAB,4
4951,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kita hidup biar berbudi,
Kelak nanti dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4952,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Orang berbahasa kita berbudi,
Biar sedikit tetap dipandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4953,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Benih ditanam menjadi padi,
Kalau berbudi pasti dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4954,"Marilah Kita menanam padi,
Padi ditanam di dalam bendang;
Makin tunduk makin berisi,
Ada hasil dibawa pulang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4955,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Banyak sudah ku tabur budi,
Emas dan ringgit juga dipandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4956,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Hidup ini banyakkan berbudi,
Bila mati nanti dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4957,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Suburnya timun kacang dan bendi,
Indah sekali saat dipandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4958,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Waspada dalam menabur budi,
Takut nanti kita kecundang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4959,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Rajin berusaha jatikan diri,
Berpeluh sedikit hasil segudang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4960,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Marilah kita menyemai budi,
Usah berdendam dengki dibuang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4961,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Semasa hidup taburlah budi,
Bila mati dikenang orang",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4962,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kalau kita baik budi,
Sampai kemati dikenang orang.",Moderate,Syllable count per line is not in the range of 8-12,9.25,ABAB,4
4963,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Puas sudah ku tabur budi,
Wang ringgit juga dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4964,"Mari lah kita menanam padi,
Padi ditanam di dalam bendang;
Hari hari kita setia berbudi,
Apa kan daya harta juga dipandang orang.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,11.25,ABAB,4
4965,"Dayung bersama tuan paduka,
Mencari rotan sampai ke mudik;
Pintu gelanggang telah dibuka,
Bersama meriahkan pantun D’ Klasik.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4966,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Semasa hidup taburlah budi,
Sampai kemati di kenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4967,"Bendang menghijau padi menjadi,
Padi ditanam di dalam bendang;
Tutur berbahasa cantik lah budi,
Supaya sentiasa di ingatan orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
4968,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kita hidup biarlah berbudi,
Sampai mati dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4969,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Bersopan santun berbudi pekerti,
Kemana pergi disanjung orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4970,"Mari kita menanam padi,
Padi dtanam di dalam bendang;
Kepada tanah kita berbudi,
Moga berhasil di hari mendatang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4971,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Manis bahasa baik budi,
Rasa sedap mata memandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4972,"Mari kita menanam padi,
Padi di tanam di dalam bendang;
Ketika hidup tabur bakti,
Budi yg baik di kenang orang",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
4973,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Jauh sengketa banyakkan berbudi,
Jiwa tenteram manis dipandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4974,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Jasa yang baik penuh berbudi,
Kita senantiasa dikenang orang",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4975,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kalau hidup selalu berbudi,
Budi yg baik selalu di kenang.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4976,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Tanamkan sayang semaikan budi,
Pada ibubapa tetap dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4977,"Mari kita menaman padi,
Padi ditanam di dalam bendang;
Kalau kita menabur budi,
Insyaallah rezeki melimpah mendatang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4978,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Rupa menawan santun berbudi,
Ramai yang suka ramai yang sayang.",Moderate,Word count per line is not in the range of 4-5,10.0,ABAB,4
4979,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kalaulah ikhlas rajin berbudi,
Itulah rahsia rezeki diundang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4980,"Marilah kita menanam padi,
Padi ditanam didalam bendang;
Puas sudah ku tanam budi,
Rupa nan cantik dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4981,"Marilah kita menanam padi,
Padi ditanam didalam bendang;
Hidup kita sentiasa berbudi,
Sepanjang zaman akan dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4982,"Marilah kita menanam padi,
Padi di tanam di dalam bendang;
Marilah amalkan hidup berbudi,
Jangan di harap balasannya orang.",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
4983,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Tiada sengketa harmoni abadi,
Hidup tenteram bakti didendang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4984,"Mari kita menanam padi,
Padi tanam di dalam bendang;
Hidup kita perlu berbudi,
Biar jasa dikenang orang",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4985,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Ayuh kita hidup berbudi,
Kelak nanti mungkin dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4986,"Marilah kita menanam padi,
Padi di tanam di dalam bendang;
Hidup kita biar lah berbudi,
Semoga satu hari di kenang orang.",Moderate,Word count per line is not in the range of 4-5,10.25,ABAB,4
4987,"Mari kita menanam padi,
Padi di tanam di dalam bendang;
Bantuan mulia bagi yang sudi,
Keikhlasan juga wajib dipandang.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4988,"Mari kita menanam padi,
Padi di dalam bendang;
Hidup kita biarlah berbudi,
Budi yang baik dikenang orang.",Moderate,Syllable count per line is not in the range of 8-12,8.5,ABAB,4
4989,"Mari kita menanam padi,
Padi di tanam di dalam bendang;
Jika hidup sentiasa berbudi,
Sepanjang masa dikenang orang.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4990,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Bila kita menabur budi,
Jangan mengharap balasan orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4991,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Hidup kita mesti berbudi,
Baru kita dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4992,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Berbudi biar seihklas hati,
Usah diharap pujian orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4993,"Pohon bidara pohon kekabu,
Disulam sukun serta papaya;
Digenggam bara menjadi abu,
Gigih dan tekun pasti berjaya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4994,"Pengira canggih mengganti sempoa,
Dihitung sukat tepat selamat;
Usaha gigih beriring doa,
Hasilnya berkat mendapat rahmat.",Moderate,No nature elements,9.75,ABAB,4
4995,"Kurau di tampin dibayar dukun,
Gelama cuma sampai di Broga;
Kalau rajin belajar berpantun,
Lama-lama pandai juga.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4996,"Bersalah diri maaf bersalam,
Tutur tersasul bukan mainan,
Bagai mentari menerangi alam,
Wasiat Rasul menjadi pedoman.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4997,"Ikan belida tersangkut di pukat,
Raga penjaja tersangkut di kawat,
Sering bercanda lelah terawat,
Semua kerja seronok dibuat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4998,"Ikan kelisa si ikan jelawat,
Ikan belida tersangkut di pukat,
Ceria sentiasa nakal bertempat,
Sering bercanda lelah terawat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4999,"Adik beradik saling memakai,
Bersalah diri maaf bersalam,
Andai cerdik berkongsi pandai,
Bagai mentari menerangi alam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
5000,"Jangan bakhil mewah dunia,
Adik beradik saling memakai,
Andai jahil sering bertanya,
Andai cerdik berkongsi pandai.",Moderate,No nature elements,9.0,ABAB,4
5001,"Terbang terkukur jelita menampi,
Dulang di papan susun di tanah,
Mengigau tidur terganggu mimpi,
Indah harapan terlerai musnah.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.25,ABAB,4
5002,"Atap tiris papan sekeping,
Retak tabuh lama terendam,
Andai keris pamer di dinding,
Tiada tubuh luka tertikam.",Moderate,No nature elements,9.0,ABAB,4
5003,"Puncak gunung embun membasah,
Sekah dahan ujung permatang,
Tatkala kurenung tampak gelisah,
Tika berjauhan rindu bertandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
5004,"Sekah dahan ujung permatang,
Terbang tekukur jelita menampi,
Tika berjauhan rindu bertandang,
Mengigau tidur terganggu mimpi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
